name_lat,half_dec,pres
Tilia euchlora,2015,1
Tilia platyphyllos,1960,73
Tilia platyphyllos,1965,96
Tilia platyphyllos,1970,164
Tilia platyphyllos,1975,235
Tilia platyphyllos,1980,245
Tilia platyphyllos,1985,263
Tilia platyphyllos,1990,336
Tilia platyphyllos,1995,325
Tilia platyphyllos,2000,963
Tilia platyphyllos,2005,569
Tilia platyphyllos,2010,553
Tilia platyphyllos,2015,83
Tilia tomentosa,1975,2
Tilia tomentosa,1980,3
Tilia tomentosa,1985,3
Tilia tomentosa,1990,5
Tilia tomentosa,1995,2
Tilia tomentosa,2000,7
Tilia tomentosa,2005,7
Tilia tomentosa,2010,4
Tillaea aquatica,1960,2
Tillaea aquatica,1965,1
Tillaea aquatica,1970,9
Tillaea aquatica,1975,4
Tillaea aquatica,1980,4
Tillaea aquatica,1985,5
Tillaea aquatica,1990,3
Tillaea aquatica,1995,3
Tillaea aquatica,2000,27
Tillaea aquatica,2005,13
Tillaea aquatica,2010,10
Tillaea aquatica,2015,3
Tofieldia calyculata,1960,3
Tofieldia calyculata,1965,10
Tofieldia calyculata,1970,20
Tofieldia calyculata,1975,4
Tofieldia calyculata,1980,12
Tofieldia calyculata,1985,7
Tofieldia calyculata,1990,3
Tofieldia calyculata,1995,8
Tofieldia calyculata,2000,8
Tofieldia calyculata,2005,16
Tofieldia calyculata,2010,21
Torilis arvensis,1965,3
Torilis arvensis,1975,2
Torilis arvensis,1980,3
Torilis arvensis,1985,4
Torilis arvensis,1990,13
Torilis arvensis,1995,6
Torilis arvensis,2000,31
Torilis arvensis,2005,10
Torilis arvensis,2010,15
Torilis arvensis,2015,7
Torilis japonica,1960,83
Torilis japonica,1965,142
Torilis japonica,1970,208
Torilis japonica,1975,414
Torilis japonica,1980,333
Torilis japonica,1985,465
Torilis japonica,1990,413
Torilis japonica,1995,357
Torilis japonica,2000,993
Torilis japonica,2005,778
Torilis japonica,2010,690
Torilis japonica,2015,254
Tragopogon dubius,1960,10
Tragopogon dubius,1965,29
Tragopogon dubius,1970,19
Tragopogon dubius,1975,34
Tragopogon dubius,1980,43
Tragopogon dubius,1985,37
Tragopogon dubius,1990,99
Tragopogon dubius,1995,54
Tragopogon dubius,2000,126
Tragopogon dubius,2005,127
Tragopogon dubius,2010,173
Tragopogon dubius,2015,133
Tragopogon orientalis,1960,23
Tragopogon orientalis,1965,93
Tragopogon orientalis,1970,147
Tragopogon orientalis,1975,231
Tragopogon orientalis,1980,248
Tragopogon orientalis,1985,321
Tragopogon orientalis,1990,365
Tragopogon orientalis,1995,281
Tragopogon orientalis,2000,847
Tragopogon orientalis,2005,579
Tragopogon orientalis,2010,524
Tragopogon orientalis,2015,121
Tragopogon pratensis,1960,37
Tragopogon pratensis,1965,79
Tragopogon pratensis,1970,95
Tragopogon pratensis,1975,169
Tragopogon pratensis,1980,141
Tragopogon pratensis,1985,166
Tragopogon pratensis,1990,119
Tragopogon pratensis,1995,142
Tragopogon pratensis,2000,348
Tragopogon pratensis,2005,250
Tragopogon pratensis,2010,347
Tragopogon pratensis,2015,177
Trapa natans,1960,28
Trapa natans,1965,54
Trapa natans,1970,22
Trapa natans,1975,21
Trapa natans,1980,20
Trapa natans,1985,14
Trapa natans,1990,19
Trapa natans,1995,19
Trapa natans,2000,24
Trapa natans,2005,53
Trapa natans,2010,43
Trapa natans,2015,15
Traunsteinera globosa,1960,15
Traunsteinera globosa,1965,51
Traunsteinera globosa,1970,59
Traunsteinera globosa,1975,34
Traunsteinera globosa,1980,72
Traunsteinera globosa,1985,79
Traunsteinera globosa,1990,135
Traunsteinera globosa,1995,64
Traunsteinera globosa,2000,110
Traunsteinera globosa,2005,76
Traunsteinera globosa,2010,32
Traunsteinera globosa,2015,2
Trichomanes speciosum,1995,2
Trichomanes speciosum,2000,85
Trichomanes speciosum,2005,23
Trichomanes speciosum,2010,31
Trichomanes speciosum,2015,4
Trichophorum alpinum,1960,21
Trichophorum alpinum,1965,29
Trichophorum alpinum,1970,18
Trichophorum alpinum,1975,10
Trichophorum alpinum,1980,23
Trichophorum alpinum,1985,51
Trichophorum alpinum,1990,25
Trichophorum alpinum,1995,12
Trichophorum alpinum,2000,58
Trichophorum alpinum,2005,22
Trichophorum alpinum,2010,32
Trichophorum alpinum,2015,1
Trichophorum cespitosum,1960,5
Trichophorum cespitosum,1965,10
Trichophorum cespitosum,1970,18
Trichophorum cespitosum,1975,19
Trichophorum cespitosum,1980,17
Trichophorum cespitosum,1985,6
Trichophorum cespitosum,1990,9
Trichophorum cespitosum,1995,22
Trichophorum cespitosum,2000,32
Trichophorum cespitosum,2005,37
Trichophorum cespitosum,2010,26
Trichophorum cespitosum,2015,5
Trientalis europaea,1960,103
Trientalis europaea,1965,178
Trientalis europaea,1970,171
Trientalis europaea,1975,142
Trientalis europaea,1980,184
Trientalis europaea,1985,148
Trientalis europaea,1990,212
Trientalis europaea,1995,314
Trientalis europaea,2000,608
Trientalis europaea,2005,275
Trientalis europaea,2010,316
Trientalis europaea,2015,40
Trifolium alpestre,1960,156
Trifolium alpestre,1965,222
Trifolium alpestre,1970,338
Trifolium alpestre,1975,293
Trifolium alpestre,1980,276
Trifolium alpestre,1985,269
Trifolium alpestre,1990,339
Trifolium alpestre,1995,273
Trifolium alpestre,2000,799
Trifolium alpestre,2005,498
Trifolium alpestre,2010,459
Trifolium alpestre,2015,96
Trifolium arvense,1960,75
Trifolium arvense,1965,167
Trifolium arvense,1970,301
Trifolium arvense,1975,341
Trifolium arvense,1980,292
Trifolium arvense,1985,321
Trifolium arvense,1990,289
Trifolium arvense,1995,292
Trifolium arvense,2000,917
Trifolium arvense,2005,609
Trifolium arvense,2010,682
Trifolium arvense,2015,343
Trifolium aureum,1960,20
Trifolium aureum,1965,76
Trifolium aureum,1970,141
Trifolium aureum,1975,186
Trifolium aureum,1980,169
Trifolium aureum,1985,200
Trifolium aureum,1990,133
Trifolium aureum,1995,150
Trifolium aureum,2000,307
Trifolium aureum,2005,245
Trifolium aureum,2010,262
Trifolium aureum,2015,87
Trifolium campestre,1960,36
Trifolium campestre,1965,91
Trifolium campestre,1970,171
Trifolium campestre,1975,266
Trifolium campestre,1980,232
Trifolium campestre,1985,294
Trifolium campestre,1990,316
Trifolium campestre,1995,244
Trifolium campestre,2000,643
Trifolium campestre,2005,492
Trifolium campestre,2010,498
Trifolium campestre,2015,197
Trifolium dubium,1960,71
Trifolium dubium,1965,107
Trifolium dubium,1970,293
Trifolium dubium,1975,331
Trifolium dubium,1980,305
Trifolium dubium,1985,403
Trifolium dubium,1990,294
Trifolium dubium,1995,294
Trifolium dubium,2000,866
Trifolium dubium,2005,458
Trifolium dubium,2010,552
Trifolium dubium,2015,148
Trifolium fragiferum,1960,28
Trifolium fragiferum,1965,23
Trifolium fragiferum,1970,62
Trifolium fragiferum,1975,21
Trifolium fragiferum,1980,22
Trifolium fragiferum,1985,31
Trifolium fragiferum,1990,64
Trifolium fragiferum,1995,52
Trifolium fragiferum,2000,85
Trifolium fragiferum,2005,27
Trifolium fragiferum,2010,39
Trifolium fragiferum,2015,13
Trifolium hybridum,1960,105
Trifolium hybridum,1965,168
Trifolium hybridum,1970,315
Trifolium hybridum,1975,353
Trifolium hybridum,1980,389
Trifolium hybridum,1985,419
Trifolium hybridum,1990,318
Trifolium hybridum,1995,394
Trifolium hybridum,2000,1169
Trifolium hybridum,2005,704
Trifolium hybridum,2010,760
Trifolium hybridum,2015,221
Trifolium medium,1960,77
Trifolium medium,1965,289
Trifolium medium,1970,410
Trifolium medium,1975,494
Trifolium medium,1980,455
Trifolium medium,1985,533
Trifolium medium,1990,501
Trifolium medium,1995,601
Trifolium medium,2000,2176
Trifolium medium,2005,1036
Trifolium medium,2010,1059
Trifolium medium,2015,261
Trifolium montanum,1960,77
Trifolium montanum,1965,218
Trifolium montanum,1970,279
Trifolium montanum,1975,331
Trifolium montanum,1980,327
Trifolium montanum,1985,290
Trifolium montanum,1990,371
Trifolium montanum,1995,309
Trifolium montanum,2000,786
Trifolium montanum,2005,453
Trifolium montanum,2010,416
Trifolium montanum,2015,73
Trifolium ochroleucon,1960,11
Trifolium ochroleucon,1965,60
Trifolium ochroleucon,1970,45
Trifolium ochroleucon,1975,14
Trifolium ochroleucon,1980,18
Trifolium ochroleucon,1985,33
Trifolium ochroleucon,1990,49
Trifolium ochroleucon,1995,43
Trifolium ochroleucon,2000,97
Trifolium ochroleucon,2005,82
Trifolium ochroleucon,2010,30
Trifolium ochroleucon,2015,6
Trifolium patens,1960,9
Trifolium patens,1965,6
Trifolium patens,1970,6
Trifolium patens,1975,8
Trifolium patens,1980,3
Trifolium patens,1985,2
Trifolium patens,1990,10
Trifolium patens,1995,2
Trifolium patens,2000,10
Trifolium patens,2005,1
Trifolium patens,2010,2
Trifolium patens,2015,2
Trifolium pratense,1960,156
Trifolium pratense,1965,296
Trifolium pratense,1970,555
Trifolium pratense,1975,542
Trifolium pratense,1980,626
Trifolium pratense,1985,601
Trifolium pratense,1990,632
Trifolium pratense,1995,1000
Trifolium pratense,2000,2989
Trifolium pratense,2005,1768
Trifolium pratense,2010,2023
Trifolium pratense,2015,315
Trifolium repens,1960,164
Trifolium repens,1965,368
Trifolium repens,1970,645
Trifolium repens,1975,666
Trifolium repens,1980,739
Trifolium repens,1985,727
Trifolium repens,1990,674
Trifolium repens,1995,1089
Trifolium repens,2000,2935
Trifolium repens,2005,1845
Trifolium repens,2010,1942
Trifolium repens,2015,380
Trifolium resupinatum,1960,1
Trifolium resupinatum,1970,9
Trifolium resupinatum,1975,9
Trifolium resupinatum,1980,2
Trifolium resupinatum,2000,9
Trifolium resupinatum,2010,1
Trifolium resupinatum,2015,1
Trifolium retusum,1965,6
Trifolium retusum,1975,4
Trifolium retusum,1990,2
Trifolium retusum,1995,2
Trifolium retusum,2000,4
Trifolium retusum,2005,11
Trifolium retusum,2010,7
Trifolium retusum,2015,1
Trifolium rubens,1960,5
Trifolium rubens,1965,43
Trifolium rubens,1970,29
Trifolium rubens,1975,18
Trifolium rubens,1980,20
Trifolium rubens,1985,48
Trifolium rubens,1990,82
Trifolium rubens,1995,63
Trifolium rubens,2000,136
Trifolium rubens,2005,87
Trifolium rubens,2010,39
Trifolium rubens,2015,5
Trifolium spadiceum,1960,27
Trifolium spadiceum,1965,86
Trifolium spadiceum,1970,190
Trifolium spadiceum,1975,64
Trifolium spadiceum,1980,79
Trifolium spadiceum,1985,120
Trifolium spadiceum,1990,75
Trifolium spadiceum,1995,74
Trifolium spadiceum,2000,157
Trifolium spadiceum,2005,118
Trifolium spadiceum,2010,124
Trifolium spadiceum,2015,28
Trifolium striatum,1960,2
Trifolium striatum,1965,30
Trifolium striatum,1970,11
Trifolium striatum,1975,11
Trifolium striatum,1980,9
Trifolium striatum,1985,9
Trifolium striatum,1990,13
Trifolium striatum,1995,4
Trifolium striatum,2000,29
Trifolium striatum,2005,30
Trifolium striatum,2010,32
Trifolium striatum,2015,28
Triglochin palustris,1960,33
Triglochin palustris,1965,65
Triglochin palustris,1970,42
Triglochin palustris,1975,37
Triglochin palustris,1980,33
Triglochin palustris,1985,53
Triglochin palustris,1990,62
Triglochin palustris,1995,83
Triglochin palustris,2000,114
Triglochin palustris,2005,134
Triglochin palustris,2010,90
Triglochin palustris,2015,13
Trinia glauca,1960,4
Trinia glauca,1965,5
Trinia glauca,1970,1
Trinia glauca,1975,3
Trinia glauca,1980,7
Trinia glauca,1985,4
Trinia glauca,1990,3
Trinia glauca,1995,2
Trinia glauca,2000,5
Trinia glauca,2005,1
Trinia glauca,2010,7
Tripleurospermum inodorum,1960,116
Tripleurospermum inodorum,1965,257
Tripleurospermum inodorum,1970,484
Tripleurospermum inodorum,1975,564
Tripleurospermum inodorum,1980,630
Tripleurospermum inodorum,1985,555
Tripleurospermum inodorum,1990,529
Tripleurospermum inodorum,1995,908
Tripleurospermum inodorum,2000,1774
Tripleurospermum inodorum,2005,1275
Tripleurospermum inodorum,2010,1147
Tripleurospermum inodorum,2015,480
Tripolium pannonicum,1960,26
Tripolium pannonicum,1965,10
Tripolium pannonicum,1970,8
Tripolium pannonicum,1975,13
Tripolium pannonicum,1980,4
Tripolium pannonicum,1985,6
Tripolium pannonicum,1990,22
Tripolium pannonicum,1995,3
Tripolium pannonicum,2000,9
Tripolium pannonicum,2005,3
Tripolium pannonicum,2010,3
Tripolium pannonicum,2015,3
Trisetum flavescens,1960,67
Trisetum flavescens,1965,218
Trisetum flavescens,1970,452
Trisetum flavescens,1975,451
Trisetum flavescens,1980,421
Trisetum flavescens,1985,496
Trisetum flavescens,1990,483
Trisetum flavescens,1995,715
Trisetum flavescens,2000,2470
Trisetum flavescens,2005,1191
Trisetum flavescens,2010,1432
Trisetum flavescens,2015,148
Trollius altissimus,1960,33
Trollius altissimus,1965,88
Trollius altissimus,1970,109
Trollius altissimus,1975,136
Trollius altissimus,1980,165
Trollius altissimus,1985,177
Trollius altissimus,1990,164
Trollius altissimus,1995,236
Trollius altissimus,2000,563
Trollius altissimus,2005,335
Trollius altissimus,2010,342
Trollius altissimus,2015,26
Tulipa sylvestris,1970,1
Tulipa sylvestris,1975,1
Tulipa sylvestris,1980,2
Tulipa sylvestris,1985,2
Tulipa sylvestris,1990,2
Tulipa sylvestris,1995,7
Tulipa sylvestris,2000,4
Tulipa sylvestris,2005,12
Tulipa sylvestris,2010,1
Tulipa sylvestris,2015,2
Tussilago farfara,1960,168
Tussilago farfara,1965,248
Tussilago farfara,1970,430
Tussilago farfara,1975,568
Tussilago farfara,1980,607
Tussilago farfara,1985,535
Tussilago farfara,1990,540
Tussilago farfara,1995,765
Tussilago farfara,2000,1384
Tussilago farfara,2005,933
Tussilago farfara,2010,736
Tussilago farfara,2015,303
Typha angustifolia,1960,13
Typha angustifolia,1965,48
Typha angustifolia,1970,100
Typha angustifolia,1975,146
Typha angustifolia,1980,120
Typha angustifolia,1985,182
Typha angustifolia,1990,194
Typha angustifolia,1995,240
Typha angustifolia,2000,1141
Typha angustifolia,2005,456
Typha angustifolia,2010,514
Typha angustifolia,2015,158
Typha latifolia,1960,24
Typha latifolia,1965,74
Typha latifolia,1970,160
Typha latifolia,1975,243
Typha latifolia,1980,297
Typha latifolia,1985,443
Typha latifolia,1990,365
Typha latifolia,1995,597
Typha latifolia,2000,3058
Typha latifolia,2005,1299
Typha latifolia,2010,1441
Typha latifolia,2015,448
Typha laxmannii,1965,3
Typha laxmannii,1975,2
Typha laxmannii,1980,1
Typha laxmannii,1985,6
Typha laxmannii,1990,5
Typha laxmannii,1995,6
Typha laxmannii,2000,18
Typha laxmannii,2005,16
Typha laxmannii,2010,36
Typha laxmannii,2015,18
Typha shuttleworthii,1995,2
Typha shuttleworthii,2000,17
Typha shuttleworthii,2005,23
Typha shuttleworthii,2010,3
Typha shuttleworthii,2015,1
Ulmus glabra,1960,206
Ulmus glabra,1965,257
Ulmus glabra,1970,300
Ulmus glabra,1975,313
Ulmus glabra,1980,281
Ulmus glabra,1985,349
Ulmus glabra,1990,378
Ulmus glabra,1995,499
Ulmus glabra,2000,1475
Ulmus glabra,2005,812
Ulmus glabra,2010,957
Ulmus glabra,2015,135
Ulmus laevis,1960,20
Ulmus laevis,1965,34
Ulmus laevis,1970,39
Ulmus laevis,1975,77
Ulmus laevis,1980,76
Ulmus laevis,1985,121
Ulmus laevis,1990,177
Ulmus laevis,1995,149
Ulmus laevis,2000,564
Ulmus laevis,2005,252
Ulmus laevis,2010,356
Ulmus laevis,2015,63
Ulmus minor,1960,94
Ulmus minor,1965,69
Ulmus minor,1970,110
Ulmus minor,1975,133
Ulmus minor,1980,89
Ulmus minor,1985,139
Ulmus minor,1990,222
Ulmus minor,1995,189
Ulmus minor,2000,583
Ulmus minor,2005,351
Ulmus minor,2010,320
Ulmus minor,2015,45
Urtica dioica,1960,885
Urtica dioica,1965,1135
Urtica dioica,1970,1341
Urtica dioica,1975,1398
Urtica dioica,1980,1188
Urtica dioica,1985,1305
Urtica dioica,1990,1594
Urtica dioica,1995,2654
Urtica dioica,2000,7725
Urtica dioica,2005,3279
Urtica dioica,2010,3183
Urtica dioica,2015,591
Urtica urens,1960,20
Urtica urens,1965,62
Urtica urens,1970,130
Urtica urens,1975,218
Urtica urens,1980,194
Urtica urens,1985,210
Urtica urens,1990,152
Urtica urens,1995,100
Urtica urens,2000,207
Urtica urens,2005,87
Urtica urens,2010,79
Urtica urens,2015,79
Utricularia bremii,1965,2
Utricularia bremii,1970,3
Utricularia bremii,1995,3
Utricularia bremii,2000,3
Utricularia bremii,2005,21
Utricularia bremii,2010,6
Utricularia bremii,2015,6
Utricularia intermedia,1960,2
Utricularia intermedia,1965,2
Utricularia intermedia,1975,7
Utricularia intermedia,1980,1
Utricularia intermedia,1985,1
Utricularia intermedia,1990,4
Utricularia intermedia,1995,5
Utricularia intermedia,2000,17
Utricularia intermedia,2005,1
Utricularia intermedia,2010,3
Utricularia minor,1960,13
Utricularia minor,1965,16
Utricularia minor,1970,10
Utricularia minor,1975,27
Utricularia minor,1980,17
Utricularia minor,1985,34
Utricularia minor,1990,26
Utricularia minor,1995,34
Utricularia minor,2000,63
Utricularia minor,2005,50
Utricularia minor,2010,55
Utricularia minor,2015,12
Utricularia ochroleuca,1965,2
Utricularia ochroleuca,1970,2
Utricularia ochroleuca,1975,11
Utricularia ochroleuca,1980,1
Utricularia ochroleuca,1985,4
Utricularia ochroleuca,1990,11
Utricularia ochroleuca,1995,10
Utricularia ochroleuca,2000,30
Utricularia ochroleuca,2005,14
Utricularia ochroleuca,2010,11
Utricularia ochroleuca,2015,7
Utricularia vulgaris agg.,1960,36
Utricularia vulgaris agg.,1965,66
Utricularia vulgaris agg.,1970,86
Utricularia vulgaris agg.,1975,119
Utricularia vulgaris agg.,1980,84
Utricularia vulgaris agg.,1985,201
Utricularia vulgaris agg.,1990,175
Utricularia vulgaris agg.,1995,200
Utricularia vulgaris agg.,2000,504
Utricularia vulgaris agg.,2005,387
Utricularia vulgaris agg.,2010,359
Utricularia vulgaris agg.,2015,130
Vaccaria hispanica,1960,9
Vaccaria hispanica,1965,3
Vaccaria hispanica,1970,4
Vaccaria hispanica,1975,3
Vaccaria hispanica,1980,6
Vaccaria hispanica,1985,1
Vaccaria hispanica,1990,5
Vaccaria hispanica,2000,1
Vaccaria hispanica,2010,1
Vaccaria hispanica,2015,1
Vaccinium myrtillus,1960,1144
Vaccinium myrtillus,1965,1103
Vaccinium myrtillus,1970,1515
Vaccinium myrtillus,1975,1091
Vaccinium myrtillus,1980,720
Vaccinium myrtillus,1985,862
Vaccinium myrtillus,1990,1097
Vaccinium myrtillus,1995,1780
Vaccinium myrtillus,2000,4796
Vaccinium myrtillus,2005,1713
Vaccinium myrtillus,2010,1827
Vaccinium myrtillus,2015,285
Vaccinium oxycoccos agg.,1960,68
Vaccinium oxycoccos agg.,1965,95
Vaccinium oxycoccos agg.,1970,71
Vaccinium oxycoccos agg.,1975,80
Vaccinium oxycoccos agg.,1980,69
Vaccinium oxycoccos agg.,1985,56
Vaccinium oxycoccos agg.,1990,88
Vaccinium oxycoccos agg.,1995,168
Vaccinium oxycoccos agg.,2000,546
Vaccinium oxycoccos agg.,2005,279
Vaccinium oxycoccos agg.,2010,274
Vaccinium oxycoccos agg.,2015,47
Vaccinium uliginosum,1960,65
Vaccinium uliginosum,1965,67
Vaccinium uliginosum,1970,79
Vaccinium uliginosum,1975,81
Vaccinium uliginosum,1980,68
Vaccinium uliginosum,1985,67
Vaccinium uliginosum,1990,75
Vaccinium uliginosum,1995,160
Vaccinium uliginosum,2000,395
Vaccinium uliginosum,2005,167
Vaccinium uliginosum,2010,221
Vaccinium uliginosum,2015,30
Vaccinium vitis-idaea,1960,434
Vaccinium vitis-idaea,1965,426
Vaccinium vitis-idaea,1970,553
Vaccinium vitis-idaea,1975,397
Vaccinium vitis-idaea,1980,236
Vaccinium vitis-idaea,1985,264
Vaccinium vitis-idaea,1990,339
Vaccinium vitis-idaea,1995,496
Vaccinium vitis-idaea,2000,951
Vaccinium vitis-idaea,2005,513
Vaccinium vitis-idaea,2010,609
Vaccinium vitis-idaea,2015,107
Valeriana dioica,1960,126
Valeriana dioica,1965,193
Valeriana dioica,1970,290
Valeriana dioica,1975,289
Valeriana dioica,1980,318
Valeriana dioica,1985,501
Valeriana dioica,1990,428
Valeriana dioica,1995,504
Valeriana dioica,2000,1461
Valeriana dioica,2005,770
Valeriana dioica,2010,861
Valeriana dioica,2015,114
Valeriana officinalis agg.,1960,88
Valeriana officinalis agg.,1965,179
Valeriana officinalis agg.,1970,288
Valeriana officinalis agg.,1975,289
Valeriana officinalis agg.,1980,321
Valeriana officinalis agg.,1985,392
Valeriana officinalis agg.,1990,462
Valeriana officinalis agg.,1995,444
Valeriana officinalis agg.,2000,935
Valeriana officinalis agg.,2005,640
Valeriana officinalis agg.,2010,746
Valeriana officinalis agg.,2015,154
Valeriana simplicifolia,1970,14
Valeriana simplicifolia,1975,13
Valeriana simplicifolia,1980,6
Valeriana simplicifolia,1985,11
Valeriana simplicifolia,1990,19
Valeriana simplicifolia,1995,61
Valeriana simplicifolia,2000,98
Valeriana simplicifolia,2005,49
Valeriana simplicifolia,2010,38
Valeriana simplicifolia,2015,8
Valeriana tripteris,1960,1
Valeriana tripteris,1965,1
Valeriana tripteris,1970,2
Valeriana tripteris,1980,5
Valeriana tripteris,1985,6
Valeriana tripteris,1990,4
Valeriana tripteris,1995,3
Valeriana tripteris,2000,20
Valeriana tripteris,2005,11
Valeriana tripteris,2010,14
Valeriana tripteris,2015,1
Valerianella carinata,1960,3
Valerianella carinata,1965,8
Valerianella carinata,1970,11
Valerianella carinata,1975,8
Valerianella carinata,1980,7
Valerianella carinata,1985,4
Valerianella carinata,1990,17
Valerianella carinata,1995,16
Valerianella carinata,2000,13
Valerianella carinata,2005,6
Valerianella carinata,2010,25
Valerianella carinata,2015,17
Valerianella dentata,1960,81
Valerianella dentata,1965,111
